method,group,gene,score,log10_two_sided_p
tie_correct,4,RPL41,-52.62616121118833,-603.211491118488
tie_correct,4,MYL6,-50.37397661207591,-552.819708371547
tie_correct,4,PTGES3,-42.362507450919935,-391.413821374499
tie_correct,4,NACA,-57.7481569331581,-726.0131241624183
tie_correct,4,SNRPF,-39.35390057336607,-337.99566349858367
tie_correct,4,ISCU,-42.27542693674643,-389.8124851801473
tie_correct,4,ARPC3,-52.702822586776016,-604.9655140270057
tie_correct,4,ERP29,-40.83707834479062,-363.8386555035371
tie_correct,4,RPL6,-53.74244146926987,-629.0040495193405
tie_correct,4,RPLP0,-42.6916128809532,-397.4955148156741
tie_correct,4,COX6A1,-41.38780895639079,-373.67771049250445
tie_correct,4,DYNLL1,-40.30208799145396,-354.40686212672233
tie_correct,4,SAP18,-45.450956786954244,-450.33629736260076
tie_correct,4,RPL21,-60.73327425151445,-802.8358475361551
tie_correct,4,GTF3A,-39.921407007273764,-347.7711645436508
tie_correct,4,POLR1D,-38.99016075486119,-331.80362261702743
tie_correct,4,POMP,-40.614044757357576,-359.89151016182336
tie_correct,4,TPT1,-54.74609645942889,-652.6561707275838
tie_correct,4,ITM2B,-40.82379883762378,-363.6030364378108
tie_correct,4,COMMD6,-50.063163759331154,-546.0383036667832
tie_correct,4,DAD1,-41.188987991021534,-370.1104985514563
tie_correct,4,PSME1,-43.88276454695001,-419.9003748838126
tie_correct,4,NEDD8,-43.38716741851721,-410.50367118488595
tie_correct,4,RPS29,-52.3587040768855,-597.1120131336137
tie_correct,4,RPL36AL,-52.79273926276317,-607.0260713420862
tie_correct,4,ERH,-38.160023592397074,-317.88704264633833
tie_correct,4,NDUFB1,-40.64636277399027,-360.46212188987084
tie_correct,4,GLRX5,-41.86097984374237,-382.23626772672765
tie_correct,4,ATP5MPL,-43.95258233001901,-421.2327133519051
tie_correct,4,NOP10,-38.6640932699757,-326.3016976010509
tie_correct,4,SRP14,-49.4376398949199,-532.5175756078602
tie_correct,4,SERF2,-57.90414343906305,-729.9316742492765
tie_correct,4,PPIB,-43.07324320735682,-404.60670689444265
tie_correct,4,RPL4,-41.70269344278138,-379.3624192653699
tie_correct,4,RPLP1,-53.26646709739331,-617.9401201434373
tie_correct,4,RPS17,-49.890256986387435,-542.2839283237017
tie_correct,4,ISG20,-38.49547488604518,-323.47460310714155
tie_correct,4,NDUFB10,-38.58052671365059,-324.8990592148285
tie_correct,4,RPS2,-48.14089844622416,-505.0295034122614
tie_correct,4,ATP6V0C,-46.212750280941655,-465.50664395422825
tie_correct,4,ELOB,-55.82170932598802,-678.4895358065558
tie_correct,4,RPS15A,-55.35632705199173,-667.2506416392439
tie_correct,4,GABARAPL2,-46.62539991825332,-473.82933137416666
tie_correct,4,TERF2IP,-39.21064588505999,-335.5501461018153
tie_correct,4,COX4I1,-53.563966154347945,-624.843900722478
tie_correct,4,MAP1LC3B,-40.284602326152694,-354.1006891320028
tie_correct,4,APRT,-43.350309930068136,-409.80909891852554
tie_correct,4,RPL13,-46.409234243010324,-469.46028981103
tie_correct,4,PFN1,-39.43243904522838,-339.3401829759714
tie_correct,4,RNASEK,-42.014414482248256,-385.0324075574982
tie_correct,4,GABARAP,-54.633412009874284,-649.978856465914
tie_correct,4,EIF5A,-41.11998520286947,-368.87647291988526
tie_correct,4,TRAPPC1,-39.05773635498991,-332.94963721125265
tie_correct,4,RPL26,-57.36904017063188,-716.5333389067198
tie_correct,4,UBB,-52.80509962405955,-607.3095994762941
tie_correct,4,SNHG29,-47.505624167263626,-491.829487338014
tie_correct,4,RPL23A,-54.34546094377269,-643.1623560198917
tie_correct,4,PSMB3,-38.17038721977038,-318.0589368983963
tie_correct,4,RPL23,-51.959157809610254,-588.0580325389546
tie_correct,4,RPL19,-53.743265436480826,-629.0232877530397
tie_correct,4,KRT10,-40.00376418219743,-349.2014108989905
tie_correct,4,RPL27,-56.44704492974807,-693.7393338491852
tie_correct,4,NME2,-47.07425007089588,-482.9660721366679
tie_correct,4,RPL38,-51.61109093796728,-580.2270938766162
tie_correct,4,ATP5PD,-40.849846703267666,-364.0652774059398
tie_correct,4,SUMO2,-47.84376193116398,-498.8336586750458
tie_correct,4,MYL12A,-46.1618494551451,-464.4851517481442
tie_correct,4,MYL12B,-50.7927163637354,-562.0222042157087
tie_correct,4,RPL17,-54.43445997968839,-645.2653355227802
tie_correct,4,GPX4,-42.94219831593818,-402.157726468226
tie_correct,4,ATP5F1D,-43.029068967916004,-403.7803413168975
tie_correct,4,RPS15,-56.1052929277506,-685.3841323800884
tie_correct,4,UQCR11,-54.18621132672714,-639.407990423572
tie_correct,4,OAZ1,-58.81429956349668,-753.0064305105632
tie_correct,4,LSM7,-39.21489717972445,-335.6225922070273
tie_correct,4,RPL36,-51.22492819165266,-571.6006051223337
tie_correct,4,NDUFA11,-40.839998006504956,-363.89046949472146
tie_correct,4,PET100,-38.81002288142625,-328.75834775248546
tie_correct,4,TRAPPC5,-41.33637401866603,-372.75322840260105
tie_correct,4,RPS28,-53.922337652025014,-633.211312436184
tie_correct,4,UBL5,-51.666275647590574,-581.4651517540597
tie_correct,4,EIF3G,-39.03149749717912,-332.5044170547431
tie_correct,4,WDR83OS,-38.95816852663221,-331.2617576696152
tie_correct,4,TRIR,-42.98162117424706,-402.8936809906657
tie_correct,4,PRDX2,-40.030398511071624,-349.66458285896135
tie_correct,4,C19orf53,-43.59079904386599,-414.35169826096154
tie_correct,4,RPL18A,-54.03968140705257,-635.9632223161002
tie_correct,4,FKBP8,-38.77542661665534,-328.1751015467526
tie_correct,4,UBA52,-64.53791663269989,-906.3572209326527
tie_correct,4,COPE,-38.194598720757746,-318.46069781559686
tie_correct,4,NDUFA13,-46.608416380404336,-473.485333659052
tie_correct,4,COX6B1,-53.18248336628445,-615.9981433479722
tie_correct,4,EIF3K,-50.863870162690525,-563.5934924931174
tie_correct,4,GMFG,-44.47824489785361,-431.3319121216669
tie_correct,4,RPS16,-54.41014719104789,-644.6905014328817
tie_correct,4,RPS19,-47.89429557927993,-499.8846736441017
tie_correct,4,SNRPD2,-43.7791382156522,-417.9267659708273
tie_correct,4,AP2S1,-40.23909702442486,-353.3045159669553
tie_correct,4,RPL18,-53.75706030506898,-629.345418260282
tie_correct,4,FTL,-63.29117592913081,-871.742055530914
tie_correct,4,RPL13A,-47.403832724160814,-489.73070348529836
tie_correct,4,RPS11,-58.70523175500482,-750.2223188705009
tie_correct,4,NDUFA3,-40.618327720969994,-359.9671047491784
tie_correct,4,RPS9,-54.52773659876921,-647.4730817675598
tie_correct,4,RPL28,-51.014272718478,-566.9220630138186
tie_correct,4,RPS5,-54.581824736862856,-648.7550136712763
tie_correct,4,DYNLRB1,-38.30030414532596,-320.21773301288005
tie_correct,4,UBE2V1,-39.220079096977436,-335.71090761416406
tie_correct,4,ATP5F1E,-63.91068567344075,-888.8580927804833
tie_correct,4,PSMA7,-43.33572238431671,-409.5343623034768
tie_correct,4,RPS21,-38.70523976361294,-326.99344211515546
tie_correct,4,PPDPF,-41.07996541670175,-368.16171766631464
tie_correct,4,ATP5PF,-44.40338577950822,-429.88637031236095
tie_correct,4,SOD1,-47.12712480813414,-484.04814204997615
tie_correct,4,ATP5PO,-44.505697190170345,-431.86262996290117
tie_correct,4,MIF,-45.59624044292898,-453.21003400859877
tie_correct,4,DDT,-39.52814865248638,-340.9822784486539
tie_correct,4,UQCR10,-47.65547039215406,-494.9272716297976
tie_correct,4,RPL3,-45.311625866101316,-447.5889138302807
tie_correct,4,ST13,-40.44037864513025,-356.83299853752675
tie_correct,4,RBX1,-48.70104788449612,-516.8138841960861
tie_correct,4,SMDT1,-45.750039821242694,-456.2621968815166
tie_correct,4,TSPO,-42.09006920700055,-386.41487451968516
tie_correct,4,SLC25A6,-45.1743179251618,-444.8896645052073
tie_correct,4,TMSB4X,-46.8761309127052,-478.92240011592787
tie_correct,4,NDUFB11,-45.32071548566981,-447.7678896867535
tie_correct,4,UXT,-46.81116025097877,-477.6000392755551
tie_correct,4,RPS4X,-53.6863742371068,-627.6956673600657
tie_correct,4,COX7B,-46.952018927385886,-480.46928415801926
tie_correct,4,SH3BGRL,-42.35646731188872,-391.3026421491526
tie_correct,4,RPL36A,-52.225799085969435,-594.0926063940491
tie_correct,4,SLC25A5,-39.8743345385877,-346.955008118063
tie_correct,4,RPL39,-54.36768406451337,-643.6871493232268
tie_correct,4,NDUFA1,-47.46065302992254,-490.9016966506747
tie_correct,4,SSR4,-44.94951214219031,-440.4880191324385
tie_correct,4,RPL10,-50.42330006716825,-553.8997174795027
tie_correct,4,RPS4Y1,-47.65016580460016,-494.8174430001721
tie_correct,4,EIF1AY,-38.975033298682064,-331.5473475817737
tie_correct,4,MT-ND1,72.5284085928669,-1144.233494003857
tie_correct,4,MT-ND2,72.89321875740758,-1155.7556129348563
tie_correct,4,MT-CO1,74.59418087033347,-1210.2414594040483
tie_correct,4,MT-CO2,75.24483824664988,-1231.4157531956098
tie_correct,4,MT-ATP6,77.9968561123513,-1323.0075253930547
tie_correct,4,MT-CO3,75.8116359984864,-1250.0108257452541
tie_correct,4,MT-ND3,74.44181464344976,-1205.3095808198725
tie_correct,4,MT-ND4L,48.92726926380699,-521.6117250151619
tie_correct,4,MT-ND4,75.33623733062748,-1234.404871700298
tie_correct,4,MT-ND5,73.25588570720524,-1167.2673204376756
tie_correct,4,MT-CYB,77.51512418618236,-1306.7372314423537
tie_correct,5,RPL22,-50.599798338287,-557.773056457919
tie_correct,5,PINK1,49.621810015023826,-536.4807779998115
tie_correct,5,RPL11,-54.68770263477111,-651.2680806478061
tie_correct,5,PITHD1,62.62983957788651,-853.6543108533506
tie_correct,5,SRRM1,-39.008990669345,-332.12275995035276
tie_correct,5,RSRP1,-40.94130498199261,-365.6906126456943
tie_correct,5,CD52,-42.769823953183845,-398.9477276525428
tie_correct,5,HMGN2,-41.55545265431502,-376.6988779869029
tie_correct,5,ATP5IF1,-38.21695881520809,-318.831962825307
tie_correct,5,LAPTM5,-41.15451445751509,-369.49372565778094
tie_correct,5,RPS8,-54.37718624154766,-643.911606238665
tie_correct,5,UQCRH,-37.880804861962176,-313.27338226675374
tie_correct,5,PDZK1IP1,65.6703215073222,-938.3827942799285
tie_correct,5,RNF11,40.29040312954489,-354.20224615654115
tie_correct,5,JUN,-50.5365337749096,-556.3831303897878
tie_correct,5,JAK1,-38.092618519524386,-316.77017926789927
tie_correct,5,RPL5,-51.857707596581236,-585.7701368466036
tie_correct,5,TENT5C,51.55447948340668,-578.9584010608636
tie_correct,5,TXNIP,-57.03619733774552,-708.262071598444
tie_correct,5,SELENBP1,79.01068960954436,-1357.5785235602211
tie_correct,5,S100A6,-42.994177992875116,-403.1282360765437
tie_correct,5,S100A4,-38.107908714812,-317.0233561153733
tie_correct,5,RPS27,-58.4661936130113,-744.1385924859577
tie_correct,5,TPM3,-41.60784758915824,-377.6456080129575
tie_correct,5,CD48,-41.08050623927988,-368.1713721492664
tie_correct,5,CREG1,40.053989030721944,-350.07507998709406
tie_correct,5,PRRC2C,-43.319442385008465,-409.22785968764856
tie_correct,5,GAS5,-43.84006666505907,-419.08661038407985
tie_correct,5,GLUL,39.420266060760774,-339.13161533813997
tie_correct,5,ARPC5,-38.044648059319485,-315.97653727153704
tie_correct,5,PTPRC,-51.90685166071535,-586.8778711949963
tie_correct,5,ADIPOR1,70.53295260884396,-1082.2317844917827
tie_correct,5,BTG2,-45.50823273456161,-451.4681317763819
tie_correct,5,TMCC2,68.2773211066731,-1014.2278256157458
tie_correct,5,YOD1,53.91056676791349,-632.935595165292
tie_correct,5,H3F3A,-41.896817363066035,-382.88844367070607
tie_correct,5,GUK1,56.99613794710977,-707.2698237529376
tie_correct,5,HNRNPU,-46.003047434253,-461.3054956434551
tie_correct,5,TRIM58,79.47323668813144,-1373.4993136211558
tie_correct,5,RPS7,-52.179743561459254,-593.0480814302707
tie_correct,5,LINC00570,58.723207110539676,-750.680810044211
tie_correct,5,SRSF7,-50.25585448402224,-550.2375450796037
tie_correct,5,ZFP36L2,-53.839999874545605,-631.2839210084891
tie_correct,5,CALM2,-42.54981271498783,-394.86935887404127
tie_correct,5,RPS27A,-54.25910899234433,-641.1252120201741
tie_correct,5,ACTR2,-38.336791215711166,-320.82534680395815
tie_correct,5,TMSB10,-52.41754730251452,-598.4512942353472
tie_correct,5,RPIA,44.67295789008178,-435.1032439726137
tie_correct,5,RPL31,-48.36826125250568,-509.7963215548318
tie_correct,5,GYPC,41.30605381652488,-372.2087966358945
tie_correct,5,MZT2B,-38.635300966728465,-325.81808561004925
tie_correct,5,CXCR4,-48.22219445774011,-506.7313529561693
tie_correct,5,HNRNPA3,-41.268594074062456,-371.53671778010596
tie_correct,5,STRADB,61.820915203466576,-831.7881839425876
tie_correct,5,EEF1B2,-48.91371512859754,-521.3236349891853
tie_correct,5,RPL37A,-53.46422231890239,-622.5249577194012
tie_correct,5,TNS1,42.707473693828625,-397.78980166450623
tie_correct,5,ARPC2,-45.988965766044096,-461.0240700549215
tie_correct,5,NCL,-44.246765149817875,-426.86986893672713
tie_correct,5,PTMA,-58.05208528580701,-733.657894620196
tie_correct,5,EMC3,48.0037744207111,-502.1654519172226
tie_correct,5,RPL32,-53.046958613402495,-612.8708282263568
tie_correct,5,RPL15,-52.19815117571128,-593.4654499204762
tie_correct,5,RPSA,-52.61592765655718,-602.9775389962191
tie_correct,5,EIF1B,38.285447094922475,-319.97048628039533
tie_correct,5,RPL14,-53.10510218141456,-614.2115493546702
tie_correct,5,TMA7,-44.2458010479332,-426.8513333819302
tie_correct,5,RPL29,-51.923514460024464,-587.2536979139742
tie_correct,5,FOXP1,-40.876908565384554,-364.5458244901415
tie_correct,5,MTRNR2L12,-58.80097196507104,-752.6659475222267
tie_correct,5,RPL24,-48.08764296987156,-503.91620935259624
tie_correct,5,SERP1,-38.42926319280232,-322.36785672206287
tie_correct,5,MBNL1,-45.56219761706546,-452.5358389061253
tie_correct,5,CCNL1,-44.12646296073887,-424.5600884085557
tie_correct,5,TRA2B,-40.56104434182985,-358.9567082376324
tie_correct,5,EIF4A2,-44.1897947615886,-425.77526458998506
tie_correct,5,RPL35A,-47.64765610910485,-494.7654853627204
tie_correct,5,RPL9,-52.28950826975392,-595.5390288160937
tie_correct,5,HNRNPDL,-44.463357598704434,-431.044242166878
tie_correct,5,SNCA,78.38176624549828,-1336.0801277764656
tie_correct,5,TSPAN5,53.0335761867675,-612.5624532537161
tie_correct,5,CISD2,48.049526350801166,-503.12014573927553
tie_correct,5,RPL34,-53.82844725778516,-631.0137287781756
tie_correct,5,SNHG8,-39.53112222807763,-341.03335994284777
tie_correct,5,GYPB,53.16378241881048,-615.5661335086298
tie_correct,5,RPS3A,-53.58408957770383,-625.3122735112363
tie_correct,5,SUB1,-40.32332991982787,-354.7789855983554
tie_correct,5,RPL37,-54.294475285545104,-641.9591530113137
tie_correct,5,RPS23,-53.64393461022977,-626.7062058146247
tie_correct,5,COX7C,-39.54183781855597,-341.2174692793344
tie_correct,5,HINT1,-45.16844106579184,-444.77431770658853
tie_correct,5,RPS14,-51.80351117376533,-584.5497352650218
tie_correct,5,NPM1,-46.10736651023587,-463.3930187529879
tie_correct,5,DUSP1,-50.544859843277656,-556.5659552979434
tie_correct,5,HNRNPH1,-39.17757131792036,-334.9867919173814
tie_correct,5,RACK1,-51.4235074897593,-576.0285819095453
tie_correct,5,GMPR,84.59021416388944,-1555.823464110349
tie_correct,5,RIPOR2,-42.15909814572925,-387.6784335335884
tie_correct,5,HLA-A,-53.201482024595286,-616.437186068531
tie_correct,5,HLA-E,-53.18812203445238,-616.1284317871336
tie_correct,5,HLA-C,-54.69249314502495,-651.3819009842572
tie_correct,5,HLA-B,-55.83871927215465,-678.9021040196424
tie_correct,5,LTB,-38.03881657474373,-315.8801269992008
tie_correct,5,RPS18,-56.23879516434366,-688.6419788331424
tie_correct,5,RPS10,-44.80740802080872,-437.71696956476774
tie_correct,5,RPL10A,-51.24755520985765,-572.1042845141568
tie_correct,5,SRSF3,-44.7978319608593,-437.530550351583
tie_correct,5,HSP90AB1,-39.570063745435505,-341.7026700383969
tie_correct,5,FBXO9,41.375383329015435,-373.4542693631541
tie_correct,5,EEF1A1,-60.17758364014691,-788.2419455971639
tie_correct,5,SNHG5,-43.24807607910865,-407.8856078607052
tie_correct,5,PNISR,-47.33629605824511,-488.34068290371465
tie_correct,5,RPS12,-48.07620710208785,-503.67730561993307
tie_correct,5,GPR146,45.485489812274665,-451.0185366754192
tie_correct,5,ACTB,-53.95331195637098,-633.9371316346459
tie_correct,5,ARL4A,43.678330541166325,-416.01131236764655
tie_correct,5,TOMM7,-46.50242265135166,-471.3412838414559
tie_correct,5,HNRNPA2B1,-54.53270951560717,-647.5908908333865
tie_correct,5,SEPTIN7,-41.54582466464009,-376.52503834441995
tie_correct,5,PPIA,-48.27466270186601,-507.8312457962277
tie_correct,5,IKZF1,-41.88373652136698,-382.65033217047056
tie_correct,5,ARPC1B,-41.22171339451537,-370.6964725515743
tie_correct,5,UBE2H,55.444704496170665,-669.3777075242776
tie_correct,5,BPGM,83.34916880469844,-1510.5591340285025
tie_correct,5,MKRN1,68.99442368130076,-1035.6078842924198
tie_correct,5,DMTN,58.394866628993306,-742.3280650482556
tie_correct,5,SLC25A37,60.058783386767544,-785.1393325922019
tie_correct,5,BNIP3L,68.79539266404169,-1029.651487113953
tie_correct,5,SARAF,-40.32053232788434,-354.72996521412955
tie_correct,5,RPS20,-51.2434964824741,-572.0139205310579
tie_correct,5,SNHG6,-44.13083735379891,-424.64396591137745
tie_correct,5,RPL7,-46.22454298366183,-465.74346372411213
tie_correct,5,CA1,47.746907320951,-496.8223440033083
tie_correct,5,MTDH,-38.26238507835186,-319.5868846399422
tie_correct,5,RPL30,-51.338812697459446,-574.1379400339123
tie_correct,5,COX6C,-39.09858089957545,-333.6432808182922
tie_correct,5,PABPC1,-53.093757216434966,-613.9498327840038
tie_correct,5,YWHAZ,-43.341325013200645,-409.6398692851993
tie_correct,5,EIF3E,-41.827340586409576,-381.62460326332626
tie_correct,5,EEF1D,-50.82531213744473,-562.7417433872104
tie_correct,5,RPL8,-51.63135444886864,-580.6815480725377
tie_correct,5,RPS6,-52.393132600760545,-597.8954293109965
tie_correct,5,BAG1,52.62499586507903,-603.184847524936
tie_correct,5,DCAF12,75.48217779920418,-1239.1852334574799
tie_correct,5,ISCA1,57.03490975917773,-708.2301681879105
tie_correct,5,HEMGN,51.14961629479173,-569.9257568137641
tie_correct,5,ATP6V1G1,-38.49350105250175,-323.44158243025396
tie_correct,5,RPL35,-52.885290592084566,-609.1506709524239
tie_correct,5,RPL12,-49.78225642813182,-539.9454658149588
tie_correct,5,DPM2,49.8875098358689,-542.2243833828552
tie_correct,5,SET,-41.51838931169958,-376.02989580435394
tie_correct,5,RPL7A,-51.615698243730655,-580.3304072741954
tie_correct,5,EDF1,-42.214766786254714,-388.6989418646983
tie_correct,5,VIM,-45.0608272883069,-442.66480209209635
tie_correct,5,MARCH8,62.59794089167965,-852.7866729823527
tie_correct,5,NCOA4,59.02512065786044,-758.4025801931269
tie_correct,5,SRGN,-37.9347461299968,-314.162041918033
tie_correct,5,RPS24,-52.93869831776272,-610.378385812048
tie_correct,5,IFIT1B,93.13237012624974,-1885.5238506943563
tie_correct,5,MXI1,58.9841755816693,-757.3530453238673
tie_correct,5,RPLP2,-52.85998132105183,-608.5693042877973
tie_correct,5,HBB,67.31458223733729,-985.875347933709
tie_correct,5,HBD,58.75267644347571,-751.4327776417216
tie_correct,5,EIF3F,-39.762330013001964,-345.0169069886539
tie_correct,5,RPL27A,-52.141222588161384,-592.1751449430385
tie_correct,5,EIF4G2,-38.537557599856335,-324.17901601064716
tie_correct,5,RPS13,-49.803336044993586,-540.4014906872845
tie_correct,5,FTH1,-44.28839644875517,-427.67064558747876
tie_correct,5,EEF1G,-49.818440463180806,-540.7283700195999
tie_correct,5,SF1,-46.02378468431176,-461.7200913825708
tie_correct,5,FAU,-47.27864787910927,-487.1557507483444
tie_correct,5,NEAT1,-48.80838548807865,-519.0875956887685
tie_correct,5,MALAT1,-67.24172019198569,-983.7459559563457
tie_correct,5,CFL1,-49.60187604574459,-536.0511033568864
tie_correct,5,RPS3,-53.34997132685445,-619.8740452455055
tie_correct,5,ATM,-38.801099082222535,-328.6078548596499
tie_correct,5,RPS25,-48.339419386434464,-509.19038913702906
